"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[gets]] under the skin of a man who has just lost his wife","[[gegs]] under the skin of a man who has just lost his wife",0.17684096097946167,0.9956255555152893,1.0,0.0,1.0,65.0,"Successful"
"national lampoon 's van wilder could be the [[worst]] thing to come out of national lampoon since class reunion","national lampoon 's van wilder could be the [[worwt]] thing to come out of national lampoon since class reunion",0.0011388063430786133,0.7830740213394165,0.0,1.0,0.0,346.0,"Successful"
"the acting by the over 25s [[lacks]] spark , with csokas particularly unconnected","the acting by the over 25s [[lcaks]] spark , with csokas particularly unconnected",0.001104116439819336,0.8064317107200623,0.0,1.0,0.0,245.0,"Successful"
"lrb broomfield rrb [[uncovers]] a story powerful enough to leave the screen sizzling with intrigue","lrb broomfield rrb [[uncovrs]] a story powerful enough to leave the screen sizzling with intrigue",0.00032401084899902344,0.9227780699729919,1.0,0.0,1.0,340.0,"Successful"
"it 's the kind of pigeonhole [[resisting]] romp that hollywood too rarely provides","it 's the kind of pigeonhole [[resosting]] romp that hollywood too rarely provides",0.028586506843566895,0.9928932189941406,1.0,0.0,1.0,271.0,"Successful"
"has a plot full of twists upon knots and a nonstop parade of mock tarantino scuzbag types that starts out clever but veers into [[overkill]]","has a plot full of twists upon knots and a nonstop parade of mock tarantino scuzbag types that starts out clever but veers into [[oveekill]]",0.002683699131011963,0.009408056735992432,0.0,0.0,0.0,412.0,"Failed"
"there 's nothing [[provocative]] about this film save for the ways in which it studiously avoids provoking thought","there 's nothing [[privocative]] about this film save for the ways in which it studiously avoids provoking thought",0.017046332359313965,0.7122803330421448,0.0,1.0,0.0,341.0,"Successful"
"a [[gentle]] blend of present day testimonials , surviving footage of burstein and his family performing , historical archives , and telling stills","a [[gwntle]] blend of present day testimonials , surviving footage of burstein and his family performing , historical archives , and telling stills",0.0007860660552978516,0.4739728569984436,1.0,1.0,1.0,565.0,"Failed"
"lrb it 's rrb a prison soccer movie starring charismatic tough guy vinnie jones , but it had too much [[spitting]] for me to enjoy","lrb it 's rrb a prison soccer movie starring charismatic tough guy vinnie jones , but it had too much [[spotting]] for me to enjoy",0.004616796970367432,0.08783167600631714,0.0,0.0,0.0,347.0,"Failed"
"there are slow and repetitive parts , but it has just [[enough]] spice to keep it interesting","there are slow and repetitive parts , but it has just [[enpugh]] spice to keep it interesting",0.0005925893783569336,0.93534916639328,1.0,0.0,1.0,230.0,"Successful"
"rambles on in a disjointed , substandard fashion from one [[poorly]] executed action sequence to the next","rambles on in a disjointed , substandard fashion from one [[polrly]] executed action sequence to the next",0.0007273554801940918,0.001141190528869629,0.0,0.0,0.0,373.0,"Failed"
"if this is satire , it 's the [[smug]] and self congratulatory kind that lets the audience completely off the hook","if this is satire , it 's the [[smkg]] and self congratulatory kind that lets the audience completely off the hook",0.030950963497161865,0.8543131351470947,0.0,1.0,0.0,294.0,"Successful"
"here , adrian lyne comes as close to profundity as he is likely to get","here , adrian lyne comes as close to profundity as he is likely to get",0.84114670753479,0.84114670753479,0.0,0.0,1.0,1.0,"Skipped"
"jagger the actor is [[someone]] you want to see again","jagger the actor is [[sokeone]] you want to see again",0.000362396240234375,0.018201172351837158,1.0,1.0,1.0,103.0,"Failed"
"the level of maturity displayed by this 33 year old first time feature director is [[astonishing]] , considering her inexperience and her subject matter","the level of maturity displayed by this 33 year old first time feature director is [[awtonishing]] , considering her inexperience and her subject matter",0.0007612705230712891,0.9854449033737183,1.0,0.0,1.0,546.0,"Successful"
"murder by numbers is like a couple of [[mediocre]] tv movie of the week films clumsily stuck together","murder by numbers is like a couple of [[medicre]] tv movie of the week films clumsily stuck together",0.000750124454498291,0.0010796785354614258,0.0,0.0,0.0,330.0,"Failed"
"but in imax 3 d , the clich s [[disappear]] into the vertiginous perspectives opened up by the photography","but in imax 3 d , the clich s [[disappewr]] into the vertiginous perspectives opened up by the photography",0.0969611406326294,0.9743778705596924,1.0,0.0,1.0,330.0,"Successful"
"there 's more [[scatological]] action in 8 crazy nights than a proctologist is apt to encounter in an entire career","there 's more [[scatolkgical]] action in 8 crazy nights than a proctologist is apt to encounter in an entire career",0.031238198280334473,0.17997634410858154,0.0,0.0,0.0,350.0,"Failed"
"the two leads [[chomp]] considerably more scenery with their acting than fire breathing monsters barbecue with their breath","the two leads [[chojp]] considerably more scenery with their acting than fire breathing monsters barbecue with their breath",0.0029799342155456543,0.6578695774078369,0.0,1.0,0.0,387.0,"Successful"
"a roller coaster [[ride]] of a movie","a roller coaster [[rude]] of a movie",0.08526045083999634,0.9988188743591309,1.0,0.0,1.0,105.0,"Successful"
"just like hearst 's enormous yacht , it 's slow and unwieldy and [[takes]] a long time to reach its destination","just like hearst 's enormous yacht , it 's slow and unwieldy and [[tkaes]] a long time to reach its destination",0.0033621788024902344,0.010816574096679688,0.0,0.0,0.0,319.0,"Failed"
"tsai ming liang has taken his trademark style and refined it to a [[crystalline]] point","tsai ming liang has taken his trademark style and refined it to a [[cryatalline]] point",0.000535428524017334,0.7927722930908203,1.0,0.0,1.0,284.0,"Successful"
"god help the poor woman if attal is this insecure in real life his fictional yvan 's neuroses are aggravating enough to [[exhaust]] the patience of even the most understanding spouse","god help the poor woman if attal is this insecure in real life his fictional yvan 's neuroses are aggravating enough to [[exuaust]] the patience of even the most understanding spouse",0.0022979378700256348,0.007374823093414307,0.0,0.0,0.0,582.0,"Failed"
"the film is surprisingly well [[directed]] by brett ratner , who keeps things moving well at least until the problematic third act","the film is surprisingly well [[direced]] by brett ratner , who keeps things moving well at least until the problematic third act",0.0008210539817810059,0.004535973072052002,1.0,1.0,1.0,416.0,"Failed"
"the story feels more like a serious read , filled with heavy doses of always enticing sayles dialogue","the story feels more like a serious read , filled with heavy doses of always enticing sayles dialogue",0.9603446125984192,0.9603446125984192,0.0,0.0,1.0,1.0,"Skipped"
"the hours makes you examine your own life in much the same way its characters do , and the experience is [[profound]]","the hours makes you examine your own life in much the same way its characters do , and the experience is [[profpund]]",0.000284731388092041,0.9988199472427368,1.0,0.0,1.0,280.0,"Successful"
"hugh grant and sandra bullock are two such [[likeable]] actors","hugh grant and sandra bullock are two such [[likebale]] actors",0.000816643238067627,0.9940864443778992,1.0,0.0,1.0,180.0,"Successful"
"in its ragged , cheap and unassuming way , the movie [[works]]","in its ragged , cheap and unassuming way , the movie [[woks]]",0.03954470157623291,0.9991525411605835,1.0,0.0,1.0,164.0,"Successful"
"while the film misfires at every level , the biggest downside is the [[paucity]] of laughter in what 's supposed to be a comedy","while the film misfires at every level , the biggest downside is the [[pacuity]] of laughter in what 's supposed to be a comedy",0.0011624693870544434,0.011526882648468018,0.0,0.0,0.0,361.0,"Failed"
"i [[love]] the way that it took chances and really asks you to take these great leaps of faith and pays off","i [[lbove]] the way that it took chances and really asks you to take these great leaps of faith and pays off",0.00028628110885620117,0.0012011528015136719,1.0,1.0,1.0,206.0,"Failed"
"[[lacks]] heart , depth and , most of all , purpose","[[lacos]] heart , depth and , most of all , purpose",0.0013390779495239258,0.9995951056480408,0.0,1.0,0.0,104.0,"Successful"
"oedekerk wrote patch adams , for which he should not be [[forgiven]]","oedekerk wrote patch adams , for which he should not be [[foggiven]]",0.008601784706115723,0.9863781332969666,0.0,1.0,0.0,165.0,"Successful"
"with a story as bizarre and mysterious as this , you do n't [[want]] to be worrying about whether the ineffectual broomfield is going to have the courage to knock on that door","with a story as bizarre and mysterious as this , you do n't [[wannt]] to be worrying about whether the ineffectual broomfield is going to have the courage to knock on that door",0.009280860424041748,0.24347245693206787,0.0,0.0,0.0,443.0,"Failed"
"marries the amateurishness of the blair witch project with the illogic of series 7 the contenders to create a completely crass and [[forgettable]] movie","marries the amateurishness of the blair witch project with the illogic of series 7 the contenders to create a completely crass and [[foegettable]] movie",0.0010761618614196777,0.35871243476867676,0.0,0.0,0.0,548.0,"Failed"
"the movie 's eventual [[success]] should be credited to dennis quaid , in fighting trim shape as an athlete as well as an actor","the movie 's eventual [[skuccess]] should be credited to dennis quaid , in fighting trim shape as an athlete as well as an actor",0.0031509995460510254,0.9871411323547363,1.0,0.0,1.0,365.0,"Successful"
"the actors do n't inhabit their roles they 're trapped by them , forced to change behavior in bizarre unjustified fashion and spout dialog that consists mostly of [[platitudes]]","the actors do n't inhabit their roles they 're trapped by them , forced to change behavior in bizarre unjustified fashion and spout dialog that consists mostly of [[platiudes]]",0.003209054470062256,0.006894290447235107,0.0,0.0,0.0,576.0,"Failed"
"strong setup and ambitious goals [[fade]] as the film descends into unsophisticated scare tactics and b film thuggery","strong setup and ambitious goals [[fare]] as the film descends into unsophisticated scare tactics and b film thuggery",0.0008750557899475098,0.01830357313156128,0.0,0.0,0.0,432.0,"Failed"
"[[vile]] and tacky are the two best adjectives to describe ghost ship","[[ville]] and tacky are the two best adjectives to describe ghost ship",0.0036060214042663574,0.020773351192474365,0.0,0.0,0.0,210.0,"Failed"
"bow 's best moments are when he 's getting busy on the basketball court because that 's when he really [[scores]]","bow 's best moments are when he 's getting busy on the basketball court because that 's when he really [[scoges]]",0.03286933898925781,0.9944490194320679,1.0,0.0,1.0,248.0,"Successful"
"a movie that tries to fuse the two ` woods ' but winds up a bolly holly masala [[mess]]","a movie that tries to fuse the two ` woods ' but winds up a bolly holly masala [[mqess]]",0.0008047223091125488,0.002097606658935547,0.0,0.0,0.0,192.0,"Failed"
"but that 's just the problem with it the director has n't added [[enough]] of his own ingredients","but that 's just the problem with it the director has n't added [[enoubh]] of his own ingredients",0.0009653568267822266,0.0015326142311096191,0.0,0.0,0.0,211.0,"Failed"
"who knows what exactly godard is on about in this film , but his words and images do n't have to add up to [[mesmerize]] you","who knows what exactly godard is on about in this film , but his words and images do n't have to add up to [[mrsmerize]] you",0.025511205196380615,0.9165826439857483,1.0,0.0,1.0,212.0,"Successful"
"it becomes gimmicky [[instead]] of compelling","it becomes gimmicky [[instad]] of compelling",0.000978708267211914,0.6879196166992188,0.0,1.0,0.0,169.0,"Successful"
"sets up a nice concept for its fiftysomething leading ladies , but [[fails]] loudly in execution","sets up a nice concept for its fiftysomething leading ladies , but [[fVails]] loudly in execution",0.005694687366485596,0.8753134608268738,0.0,1.0,0.0,338.0,"Successful"
"[[undone]] by its overly complicated and derivative screenplay , the glacier paced direction and the stereotypical characters","[[ujdone]] by its overly complicated and derivative screenplay , the glacier paced direction and the stereotypical characters",0.0009421706199645996,0.0021756887435913086,0.0,0.0,0.0,497.0,"Failed"
"some , like ballistic , arrive stillborn looking like the beaten , well [[worn]] video box cover of seven years into the future","some , like ballistic , arrive stillborn looking like the beaten , well [[won]] video box cover of seven years into the future",0.002033829689025879,0.042517125606536865,0.0,0.0,0.0,379.0,"Failed"
"the [[sort]] of movie that gives tastelessness a bad rap","the [[soft]] of movie that gives tastelessness a bad rap",0.0014568567276000977,0.007456421852111816,0.0,0.0,0.0,149.0,"Failed"
"this time out , lrb sade rrb is an unsettlingly familiar figure in turns loyal and deceitful , responsible and reckless , idealistically selfless and coldly self interested","this time out , lrb sade rrb is an unsettlingly familiar figure in turns loyal and deceitful , responsible and reckless , idealistically selfless and coldly self interested",0.9937981367111206,0.9937981367111206,1.0,1.0,0.0,1.0,"Skipped"
"a [[pleasant]] romantic comedy","a [[pleasamt]] romantic comedy",0.00031280517578125,0.9715333580970764,1.0,0.0,1.0,121.0,"Successful"
"the director 's twitchy sketchbook style and adroit perspective shifts grow wearisome amid leaden pacing and indifferent craftsmanship lrb most notably [[wretched]] sound design rrb","the director 's twitchy sketchbook style and adroit perspective shifts grow wearisome amid leaden pacing and indifferent craftsmanship lrb most notably [[wretchdd]] sound design rrb",0.0008292198181152344,0.0015966296195983887,0.0,0.0,0.0,751.0,"Failed"
"must be seen to be believed","must be seen to be believed",0.5521661043167114,0.5521661043167114,0.0,0.0,1.0,1.0,"Skipped"
"a [[poignant]] and powerful narrative that reveals that reading writing and arithmetic are not the only subjects to learn in life","a [[pignant]] and powerful narrative that reveals that reading writing and arithmetic are not the only subjects to learn in life",0.0003072023391723633,0.002975165843963623,1.0,1.0,1.0,412.0,"Failed"
"this is a film brimming with detail and nuance and one that speaks [[volumes]] about the ability of the human spirit to find solace in events that could easily crush it forever","this is a film brimming with detail and nuance and one that speaks [[vilumes]] about the ability of the human spirit to find solace in events that could easily crush it forever",0.00038301944732666016,0.0036170482635498047,1.0,1.0,1.0,451.0,"Failed"
"birot is a competent enough filmmaker , but her story has [[nothing]] fresh or very exciting about it","birot is a competent enough filmmaker , but her story has [[nithing]] fresh or very exciting about it",0.017650902271270752,0.9959069490432739,0.0,1.0,0.0,281.0,"Successful"
"it 's a minor comedy that [[tries]] to balance sweetness with coarseness , while it paints a sad picture of the singles scene","it 's a minor comedy that [[tires]] to balance sweetness with coarseness , while it paints a sad picture of the singles scene",0.4710279703140259,0.9931356310844421,1.0,0.0,1.0,357.0,"Successful"
"it delivers some chills and sustained unease , but [[flounders]] in its quest for deeper meaning","it delivers some chills and sustained unease , but [[founders]] in its quest for deeper meaning",0.00395655632019043,0.9905768632888794,0.0,1.0,0.0,305.0,"Successful"
"shot perhaps ` artistically ' with handheld cameras and apparently no movie lights by joaquin baca asay , the low budget production swings [[annoyingly]] between vertigo and opacity","shot perhaps ` artistically ' with handheld cameras and apparently no movie lights by joaquin baca asay , the low budget production swings [[annoykngly]] between vertigo and opacity",0.001163780689239502,0.00835639238357544,0.0,0.0,0.0,656.0,"Failed"
"it 's [[painful]]","it 's [[panful]]",0.0014542341232299805,0.9977771639823914,0.0,1.0,0.0,41.0,"Successful"
"a simple , sometimes maddeningly slow film that has just enough charm and good acting to make it interesting , but is ultimately pulled under by the pacing and [[lack]] of creativity within","a simple , sometimes maddeningly slow film that has just enough charm and good acting to make it interesting , but is ultimately pulled under by the pacing and [[lcak]] of creativity within",0.0020728111267089844,0.005160391330718994,0.0,0.0,0.0,582.0,"Failed"
"as blunt as it is in depicting child abuse , el bola is a movie steeped in an ambiguity that lends its conflicts a symbolic [[resonance]]","as blunt as it is in depicting child abuse , el bola is a movie steeped in an ambiguity that lends its conflicts a symbolic [[resoannce]]",0.00398176908493042,0.5664048790931702,1.0,0.0,1.0,414.0,"Successful"
"morton is , as usual , [[brilliant]]","morton is , as usual , [[brilluant]]",0.0003241300582885742,0.9945805668830872,1.0,0.0,1.0,105.0,"Successful"
"the picture is a primer on what happens when lack of know how mixes with lack of give a damn","the picture is a primer on what happens when lack of know how mixes with lack of give a damn",0.7692570090293884,0.7692570090293884,1.0,1.0,0.0,1.0,"Skipped"
"a weak , manipulative , pencil thin story that is miraculously able to entertain anyway","a weak , manipulative , pencil thin story that is miraculously able to entertain anyway",0.6873180866241455,0.6873180866241455,1.0,1.0,0.0,1.0,"Skipped"
"what could have become just another cautionary fable is [[allowed]] to play out as a clever , charming tale as pleasantly in its own way as its self dramatizing characters","what could have become just another cautionary fable is [[aklowed]] to play out as a clever , charming tale as pleasantly in its own way as its self dramatizing characters",0.002632319927215576,0.5954341888427734,1.0,0.0,1.0,513.0,"Successful"
"culkin , who 's in virtually every scene , [[shines]] as a young man who uses sarcastic lies like a shield","culkin , who 's in virtually every scene , [[shies]] as a young man who uses sarcastic lies like a shield",0.0011919736862182617,0.9940532445907593,1.0,0.0,1.0,315.0,"Successful"
"for anyone who remembers the '60s or is interested in one man 's response to stroke , ram dass fierce grace is [[worth]] seeking out","for anyone who remembers the '60s or is interested in one man 's response to stroke , ram dass fierce grace is [[wogth]] seeking out",0.0007576942443847656,0.29956740140914917,1.0,1.0,1.0,348.0,"Failed"
"[[falters]] when it takes itself too seriously and when it depends too heavily on its otherwise talented cast to clown in situations that are n't funny","[[falsters]] when it takes itself too seriously and when it depends too heavily on its otherwise talented cast to clown in situations that are n't funny",0.003019392490386963,0.014167308807373047,0.0,0.0,0.0,414.0,"Failed"
"it wo n't be long before you 'll spy i spy at a [[video]] store near you","it wo n't be long before you 'll spy i spy at a [[viddo]] store near you",0.04693561792373657,0.15787029266357422,0.0,0.0,0.0,76.0,"Failed"
"an [[engaging]] overview of johnson 's eccentric career","an [[engagung]] overview of johnson 's eccentric career",0.00038301944732666016,0.9688352942466736,1.0,0.0,1.0,214.0,"Successful"
"proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism and still be a letdown if its twists and turns hold no more surprise than yesterday 's weather report","proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism and still be a letdown if its twists and turns hold no more surprise than yesterday 's weather report",0.9491772651672363,0.9491772651672363,1.0,1.0,0.0,1.0,"Skipped"
"the movie stays [[afloat]] thanks to its hallucinatory production design","the movie stays [[agloat]] thanks to its hallucinatory production design",0.0004744529724121094,0.9961467981338501,1.0,0.0,1.0,286.0,"Successful"
"this goofy gangster yarn [[never]] really elevates itself from being yet another earnestly generic crime busting comic vehicle a well intentioned remake that shows some spunk and promise but fails to register as anything distinctive or daring","this goofy gangster yarn [[nehver]] really elevates itself from being yet another earnestly generic crime busting comic vehicle a well intentioned remake that shows some spunk and promise but fails to register as anything distinctive or daring",0.0016254186630249023,0.5854771137237549,0.0,1.0,0.0,845.0,"Successful"
"[[sorry]] , charlie","[[sotry]] , charlie",0.007553219795227051,0.9909111261367798,0.0,1.0,0.0,61.0,"Successful"
"it 's a hoot and a half , and a [[great]] way for the american people to see what a candidate is like when he 's not giving the same 15 cent stump speech","it 's a hoot and a half , and a [[grwat]] way for the american people to see what a candidate is like when he 's not giving the same 15 cent stump speech",0.000988006591796875,0.2175195813179016,1.0,1.0,1.0,282.0,"Failed"
"in scope , ambition and accomplishment , children of the century [[takes]] kurys ' career to a whole new level","in scope , ambition and accomplishment , children of the century [[tames]] kurys ' career to a whole new level",0.000399172306060791,0.03455197811126709,1.0,1.0,1.0,356.0,"Failed"
"the sad thing about knockaround guys is its [[lame]] aspiration for grasping the coolness vibes when in fact the film is n't as flippant or slick as it thinks it is","the sad thing about knockaround guys is its [[lake]] aspiration for grasping the coolness vibes when in fact the film is n't as flippant or slick as it thinks it is",0.0011494159698486328,0.005038619041442871,0.0,0.0,0.0,410.0,"Failed"
"the more kevin costner rests on his pretty boy laurels , the public is , regrettably , going to have [[tepid]] films like dragonfly tossed at them","the more kevin costner rests on his pretty boy laurels , the public is , regrettably , going to have [[tepd]] films like dragonfly tossed at them",0.0026009082794189453,0.01552879810333252,0.0,0.0,0.0,417.0,"Failed"
"lrb a rrb strained comedy that jettisons all [[opportunities]] for rock to make his mark by serving up the usual chaotic nonsense","lrb a rrb strained comedy that jettisons all [[opportnuities]] for rock to make his mark by serving up the usual chaotic nonsense",0.0066651105880737305,0.024666666984558105,0.0,0.0,0.0,401.0,"Failed"
"blessed with immense physical prowess he may well be , but ahola is [[simply]] not an actor","blessed with immense physical prowess he may well be , but ahola is [[sumply]] not an actor",0.005684792995452881,0.06069803237915039,0.0,0.0,0.0,248.0,"Failed"
"another big , dumb action movie in the vein of xxx , the transporter is [[riddled]] with plot holes big enough for its titular hero to drive his sleek black bmw through","another big , dumb action movie in the vein of xxx , the transporter is [[ruddled]] with plot holes big enough for its titular hero to drive his sleek black bmw through",0.0008356571197509766,0.0023189783096313477,0.0,0.0,0.0,407.0,"Failed"
"nothing denis has made before , like beau travil and nenette et boni , could prepare us for this gory , [[perverted]] , sex soaked riff on the cannibal genre","nothing denis has made before , like beau travil and nenette et boni , could prepare us for this gory , [[perveted]] , sex soaked riff on the cannibal genre",0.008228123188018799,0.15212005376815796,0.0,0.0,0.0,426.0,"Failed"
"led by griffin 's smartly nuanced performance and enthusiasm , the cast has a lot of fun with the [[material]]","led by griffin 's smartly nuanced performance and enthusiasm , the cast has a lot of fun with the [[matrrial]]",0.00025409460067749023,0.00031769275665283203,1.0,1.0,1.0,315.0,"Failed"
"it 's frustrating to see these guys who are obviously pretty clever [[waste]] their talent on parodies of things they probably thought were funniest when they were high","it 's frustrating to see these guys who are obviously pretty clever [[wqste]] their talent on parodies of things they probably thought were funniest when they were high",0.0020020604133605957,0.008950471878051758,0.0,0.0,0.0,484.0,"Failed"
"i [[watched]] the brainless insanity of no such thing with mounting disbelief","i [[wayched]] the brainless insanity of no such thing with mounting disbelief",0.016100287437438965,0.07077628374099731,0.0,0.0,0.0,266.0,"Failed"
"the angst ridden , affluent slacker characters are more grating than [[engaging]]","the angst ridden , affluent slacker characters are more grating than [[engaring]]",0.0011306405067443848,0.005068004131317139,0.0,0.0,0.0,296.0,"Failed"
"he just wants them to be [[part]] of the action , the wallpaper of his chosen reality","he just wants them to be [[pwrt]] of the action , the wallpaper of his chosen reality",0.015015125274658203,0.9957049489021301,1.0,0.0,1.0,184.0,"Successful"
"the movie 's ripe , enrapturing [[beauty]] will tempt those willing to probe its inscrutable mysteries","the movie 's ripe , enrapturing [[bauty]] will tempt those willing to probe its inscrutable mysteries",0.000732123851776123,0.4331403970718384,1.0,1.0,1.0,330.0,"Failed"
"like so many other allegedly scary movies , it gets so tangled up in the twist that it [[chokes]] the energy right out of the very audience it seeks to frighten","like so many other allegedly scary movies , it gets so tangled up in the twist that it [[cyokes]] the energy right out of the very audience it seeks to frighten",0.002332627773284912,0.08200216293334961,0.0,0.0,0.0,427.0,"Failed"
"is n't it [[great]] ?","is n't it [[gfeat]] ?",0.30134016275405884,0.9984918832778931,1.0,0.0,1.0,24.0,"Successful"
"enormously [[likable]] , partly because it is aware of its own grasp of the absurd","enormously [[likbale]] , partly because it is aware of its own grasp of the absurd",0.0005435347557067871,0.9429295063018799,1.0,0.0,1.0,208.0,"Successful"
"this is as [[powerful]] a set of evidence as you 'll ever find of why art matters , and how it can resonate far beyond museum walls and through to the most painfully marginal lives","this is as [[poxwerful]] a set of evidence as you 'll ever find of why art matters , and how it can resonate far beyond museum walls and through to the most painfully marginal lives",0.000687718391418457,0.6600692272186279,1.0,0.0,1.0,410.0,"Successful"
"guillen rarely [[gets]] beneath the surface of things","guillen rarely [[gefs]] beneath the surface of things",0.09454721212387085,0.968998372554779,0.0,1.0,0.0,193.0,"Successful"
"the film is [[exhilarating]] to watch because sandler , liberated from the constraints of formula , reveals unexpected depths as an actor","the film is [[extilarating]] to watch because sandler , liberated from the constraints of formula , reveals unexpected depths as an actor",0.0003961920738220215,0.06245303153991699,1.0,1.0,1.0,458.0,"Failed"
"ranging from funny to shattering and featuring some of the year 's best acting , personal velocity [[gathers]] plenty of dramatic momentum","ranging from funny to shattering and featuring some of the year 's best acting , personal velocity [[guathers]] plenty of dramatic momentum",0.0004119277000427246,0.03465771675109863,1.0,1.0,1.0,485.0,"Failed"
"the film is [[faithful]] to what one presumes are the book 's twin premises that we become who we are on the backs of our parents , but we have no idea who they were at our age and that time is a fleeting and precious commodity no matter how old you are","the film is [[falthful]] to what one presumes are the book 's twin premises that we become who we are on the backs of our parents , but we have no idea who they were at our age and that time is a fleeting and precious commodity no matter how old you are",0.0037087202072143555,0.9858647584915161,1.0,0.0,1.0,470.0,"Successful"
"some decent actors inflict big [[damage]] upon their reputations","some decent actors inflict big [[damsge]] upon their reputations",0.00947260856628418,0.14708471298217773,0.0,0.0,0.0,205.0,"Failed"
"human nature talks the talk , but it [[fails]] to walk the silly walk that distinguishes the merely quirky from the surreal","human nature talks the talk , but it [[faiks]] to walk the silly walk that distinguishes the merely quirky from the surreal",0.06029558181762695,0.9800176024436951,0.0,1.0,0.0,352.0,"Successful"
"does n't [[amount]] to much of anything","does n't [[amoint]] to much of anything",0.0007216334342956543,0.9928049445152283,0.0,1.0,0.0,89.0,"Successful"
"huppert gives erika a persona that is so [[intriguing]] that you find yourself staring hypnotically at her , trying to understand her and wondering if she 'll crack","huppert gives erika a persona that is so [[intrHiguing]] that you find yourself staring hypnotically at her , trying to understand her and wondering if she 'll crack",0.00034356117248535156,0.0019571781158447266,1.0,1.0,1.0,472.0,"Failed"
"an exceedingly [[clever]] piece of cinema","an exceedingly [[cever]] piece of cinema",0.00028842687606811523,0.6941890716552734,1.0,0.0,1.0,149.0,"Successful"
"lead provocatuers testud and parmentier give [[superlative]] performances","lead provocatuers testud and parmentier give [[supeflative]] performances",0.0003941655158996582,0.8819503784179688,1.0,0.0,1.0,340.0,"Successful"
"apallingly [[absurd]] the chemistry or lack thereof between newton and wahlberg could turn an imax theater into a 9 '' black and white portable tv","apallingly [[absird]] the chemistry or lack thereof between newton and wahlberg could turn an imax theater into a 9 '' black and white portable tv",0.0016171932220458984,0.005366802215576172,0.0,0.0,0.0,457.0,"Failed"
"meandering , sub aquatic [[mess]] it 's so bad it 's good , but only if you slide in on a freebie","meandering , sub aquatic [[mRess]] it 's so bad it 's good , but only if you slide in on a freebie",0.003666996955871582,0.007277786731719971,0.0,0.0,0.0,189.0,"Failed"
"rather quickly , the film falls into a [[soothing]] formula of brotherly conflict and reconciliation","rather quickly , the film falls into a [[sootuing]] formula of brotherly conflict and reconciliation",0.18780088424682617,0.9989069700241089,1.0,0.0,1.0,372.0,"Successful"
"when the painted backdrops in a movie are more alive than its characters , you know you 're in [[trouble]]","when the painted backdrops in a movie are more alive than its characters , you know you 're in [[teouble]]",0.05887925624847412,0.9942542910575867,0.0,1.0,0.0,247.0,"Successful"
"this overproduced and generally disappointing effort is n't [[likely]] to rouse the rush hour crowd","this overproduced and generally disappointing effort is n't [[liely]] to rouse the rush hour crowd",0.0008605718612670898,0.0018343329429626465,0.0,0.0,0.0,344.0,"Failed"
"having never been a huge fan of dickens ' 800 page novel , it surprised me how much [[pleasure]] i had watching mcgrath 's version","having never been a huge fan of dickens ' 800 page novel , it surprised me how much [[pieasure]] i had watching mcgrath 's version",0.0008568763732910156,0.9963482022285461,1.0,0.0,1.0,359.0,"Successful"
"the noble tradition of men in drag [[hits]] an all time low in sorority boys , whose makers apparently believe that women 's clothing can cover up any deficiency in acting , writing or direction","the noble tradition of men in drag [[huts]] an all time low in sorority boys , whose makers apparently believe that women 's clothing can cover up any deficiency in acting , writing or direction",0.0032764077186584473,0.010067582130432129,0.0,0.0,0.0,596.0,"Failed"
"if you collected all the moments of coherent dialogue , they still would n't add up to the time required to [[boil]] a four minute egg","if you collected all the moments of coherent dialogue , they still would n't add up to the time required to [[biol]] a four minute egg",0.001910865306854248,0.0029717087745666504,0.0,0.0,0.0,338.0,"Failed"
"the [[problem]] with this film is that it 's forced to make its characters idiots in order to advance the plot","the [[probelm]] with this film is that it 's forced to make its characters idiots in order to advance the plot",0.0008527040481567383,0.00164109468460083,0.0,0.0,0.0,268.0,"Failed"
"it 's [[disappointing]] when filmmakers throw a few big name actors and cameos at a hokey script","it 's [[didappointing]] when filmmakers throw a few big name actors and cameos at a hokey script",0.0008574724197387695,0.0029802918434143066,0.0,0.0,0.0,280.0,"Failed"
"the story is naturally poignant , but first time screenwriter paul pender [[overloads]] it with sugary bits of business","the story is naturally poignant , but first time screenwriter paul pender [[ovelroads]] it with sugary bits of business",0.19629526138305664,0.9810944199562073,0.0,1.0,0.0,432.0,"Successful"
"so lazy and slipshod it [[confuses]] the mere flashing of kinky soft core imagery with naughty fun","so lazy and slipshod it [[conguses]] the mere flashing of kinky soft core imagery with naughty fun",0.03024899959564209,0.9304648637771606,0.0,1.0,0.0,308.0,"Successful"
"a love for films [[shines]] through each frame and the era is recreated with obvious affection , scored to perfection with some tasty boogaloo beats","a love for films [[shunes]] through each frame and the era is recreated with obvious affection , scored to perfection with some tasty boogaloo beats",0.0002879500389099121,0.0013445615768432617,1.0,1.0,1.0,415.0,"Failed"
"i [[tried]] to read the time on my watch","i [[trued]] to read the time on my watch",0.029360175132751465,0.38037317991256714,0.0,0.0,0.0,74.0,"Failed"
