"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Iraqi [[attacks]] kill at least 69 At least 69 people have been killed and scores wounded during a day of carnage in Iraq. In Baghdad, 47 Iraqis died and over 120 were injured in a massive explosion near a police station.","Iraqi [[attwcks]] kill at least 69 At least 69 people have been killed and scores wounded during a day of carnage in Iraq. In Baghdad, 47 Iraqis died and over 120 were injured in a massive explosion near a police station.",0.0005348324775695801,0.0007219910621643066,0.0,0.0,0.0,599.0,"Failed"
"We need to do well - Benitez Rafael Benitez has admitted Liverpool can finally end speculation over Steven Gerrard #39;s future with a good Champions [[League]] campaign.","We need to do well - Benitez Rafael Benitez has admitted Liverpool can finally end speculation over Steven Gerrard #39;s future with a good Champions [[Leagke]] campaign.",7.009506225585938e-05,8.606910705566406e-05,1.0,1.0,1.0,564.0,"Failed"
"Technical Hitch Delays Russia Space Station Launch (Reuters) Reuters - The launch of a Russian rocket scheduled\to blast off to the International Space Station next [[month]] has\been postponed because of problems with the docking system,\Russia's space agency said on Wednesday.","Technical Hitch Delays Russia Space Station Launch (Reuters) Reuters - The launch of a Russian rocket scheduled\to blast off to the International Space Station next [[mojth]] has\been postponed because of problems with the docking system,\Russia's space agency said on Wednesday.",0.021243274211883545,0.061219751834869385,3.0,3.0,3.0,992.0,"Failed"
"OPEC Aims for 4 Pct Boost in Oil Quotas  VIENNA (Reuters) - OPEC's core Gulf producers will  recommend the cartel raise [[supply]] quotas by one million barrels  a day, four percent, Kuwaiti Oil Minister Sheikh Ahmad al-Fahd  al-Sabah said on Wednesday.","OPEC Aims for 4 Pct Boost in Oil Quotas  VIENNA (Reuters) - OPEC's core Gulf producers will  recommend the cartel raise [[sjpply]] quotas by one million barrels  a day, four percent, Kuwaiti Oil Minister Sheikh Ahmad al-Fahd  al-Sabah said on Wednesday.",0.06104898452758789,0.3250022530555725,2.0,2.0,2.0,821.0,"Failed"
"Earthquake Rocks Indonesia's Bali, One Dead-Radio  JAKARTA (Reuters) - An [[earthquake]] rocked Indonesia's  premier tourist island of Bali on Wednesday, killing one person  and injuring at least two, El Shinta radio reported, quoting  hospital officials.","Earthquake Rocks Indonesia's Bali, One Dead-Radio  JAKARTA (Reuters) - An [[earthqouake]] rocked Indonesia's  premier tourist island of Bali on Wednesday, killing one person  and injuring at least two, El Shinta radio reported, quoting  hospital officials.",0.0004928112030029297,0.0006608366966247559,0.0,0.0,0.0,1027.0,"Failed"
"Rockies Terminate Neagle's [[Contract]] (Reuters) Reuters - Colorado terminated the contract\of pitcher Denny Neagle on Monday, three days after he was\ticketed for soliciting a women for oral sex.","Rockies Terminate Neagle's [[Cnotract]] (Reuters) Reuters - Colorado terminated the contract\of pitcher Denny Neagle on Monday, three days after he was\ticketed for soliciting a women for oral sex.",0.00017011165618896484,0.00039118528366088867,1.0,1.0,1.0,709.0,"Failed"
"Bridgeway CEO to settle SEC fund charges - WSJ A mutual fund manager long regarded by many as an advocate for the interests of [[fund]] shareholders is expected to pay \$5 million to settle charges he overcharged his own investors by nearly that amount, the Wall Street Journal ","Bridgeway CEO to settle SEC fund charges - WSJ A mutual fund manager long regarded by many as an advocate for the interests of [[fujd]] shareholders is expected to pay \$5 million to settle charges he overcharged his own investors by nearly that amount, the Wall Street Journal ",0.00023061037063598633,0.00034308433532714844,2.0,2.0,2.0,918.0,"Failed"
"THE 35TH RYDER CUP Tiger #39;s Cup doesn #39;t run over with success Bloomfield Township, Mich. -- The Ryder Cup is [[upon]] us, and you know what that means: Time to dress up as Mrs. Doubtfire and taunt Colin Montgomerie from behind the ropes?","THE 35TH RYDER CUP Tiger #39;s Cup doesn #39;t run over with success Bloomfield Township, Mich. -- The Ryder Cup is [[uopn]] us, and you know what that means: Time to dress up as Mrs. Doubtfire and taunt Colin Montgomerie from behind the ropes?",6.723403930664062e-05,7.224082946777344e-05,1.0,1.0,1.0,544.0,"Failed"
"Earthquake Rocks Indonesia's Bali, One Dead  BALI, Indonesia (Reuters) - A powerful earthquake [[rocked]]  Indonesia's premier tourist island of Bali Wednesday, killing  one person, injuring at least two and triggering some panic,  officials said.","Earthquake Rocks Indonesia's Bali, One Dead  BALI, Indonesia (Reuters) - A powerful earthquake [[rockdd]]  Indonesia's premier tourist island of Bali Wednesday, killing  one person, injuring at least two and triggering some panic,  officials said.",0.0004830360412597656,0.0007256865501403809,0.0,0.0,0.0,976.0,"Failed"
"CBOE to sell stake in National exchange, buy [[CBOT]] rights The Chicago Board Options Exchange said Tuesday its directors approved steps to reduce its financial ties to two other exchanges in town.","CBOE to sell stake in National exchange, buy [[CVOT]] rights The Chicago Board Options Exchange said Tuesday its directors approved steps to reduce its financial ties to two other exchanges in town.",0.00040417909622192383,0.005943894386291504,2.0,2.0,2.0,676.0,"Failed"
"Study: 400K Fewer Tech Jobs Since 2001 The US information tech sector lost 403,300 jobs between March 2001 and this past April, and the market for tech [[workers]] remains bleak, according to a new report.","Study: 400K Fewer Tech Jobs Since 2001 The US information tech sector lost 403,300 jobs between March 2001 and this past April, and the market for tech [[wormers]] remains bleak, according to a new report.",0.17553406953811646,0.9053608179092407,2.0,3.0,2.0,526.0,"Successful"
"Britain #39;s unemployment falls to 20 [[year]] low British unemployment fell by 16,000 to 1.41 million between May and July, the lowest level since comparable records began in 1984, the Office for National Statistics said Wednesday.","Britain #39;s unemployment falls to 20 [[yezr]] low British unemployment fell by 16,000 to 1.41 million between May and July, the lowest level since comparable records began in 1984, the Office for National Statistics said Wednesday.",0.0054381489753723145,0.05373787879943848,2.0,2.0,2.0,728.0,"Failed"
"Acrimony in the air on eve of Northern Ireland talks (AFP) AFP - All-party talks to kickstart [[Northern]] Ireland's peace process, in limbo for nearly two years, get underway at Leeds Castle with acrimony already in the air.","Acrimony in the air on eve of Northern Ireland talks (AFP) AFP - All-party talks to kickstart [[Nortern]] Ireland's peace process, in limbo for nearly two years, get underway at Leeds Castle with acrimony already in the air.",0.0001944899559020996,0.00022178888320922852,0.0,0.0,0.0,691.0,"Failed"
"Consumer Group Calls for Probe of  #39;Rip-Off #39; ITunes Apple Computer Corp. is charging its British iTunes customers 17 percent more per [[download]] than its European customers, a consumer watchdog group said on Wednesday.","Consumer Group Calls for Probe of  #39;Rip-Off #39; ITunes Apple Computer Corp. is charging its British iTunes customers 17 percent more per [[dowbload]] than its European customers, a consumer watchdog group said on Wednesday.",0.00043660402297973633,0.0050446391105651855,3.0,3.0,3.0,782.0,"Failed"
"Slowing population 'lacks funds' Rich countries are giving only half the amount they promised to help to slow world population growth, the UN says.","Slowing population 'lacks funds' Rich countries are giving only half the amount they promised to help to slow world population growth, the UN says.",0.9993872046470642,0.9993872046470642,0.0,0.0,3.0,1.0,"Skipped"
"Coast Guard Shuts Gulf of Mexico Ports  HOUSTON (Reuters) - The U.S. Coast Guard shut five ports on  Wednesday in the [[Gulf]] of Mexico coast states of Alabama,  Florida and Mississippi as Hurricane Ivan churned nearer.","Coast Guard Shuts Gulf of Mexico Ports  HOUSTON (Reuters) - The U.S. Coast Guard shut five ports on  Wednesday in the [[Gjlf]] of Mexico coast states of Alabama,  Florida and Mississippi as Hurricane Ivan churned nearer.",0.00023573637008666992,0.0024586915969848633,2.0,2.0,2.0,751.0,"Failed"
"As hockey clock strikes 12, Canada reclaims World Cup The message board in Canada #39;s dressing room [[spoke]] volumes:  quot;Practice canceled tomorrow, quot; it read.  quot;No one else to beat.","As hockey clock strikes 12, Canada reclaims World Cup The message board in Canada #39;s dressing room [[splke]] volumes:  quot;Practice canceled tomorrow, quot; it read.  quot;No one else to beat.",6.437301635742188e-05,7.736682891845703e-05,1.0,1.0,1.0,615.0,"Failed"
"SportsNetwork Game Preview (Sports Network) - Tim Wakefield tries for his first win in three starts this evening when the Boston Red Sox continue their three-game series with the Tampa Bay Devil Rays at Fenway [[Park]].","SportsNetwork Game Preview (Sports Network) - Tim Wakefield tries for his first win in three starts this evening when the Boston Red Sox continue their three-game series with the Tampa Bay Devil Rays at Fenway [[Pbark]].",6.222724914550781e-05,6.99758529663086e-05,1.0,1.0,1.0,661.0,"Failed"
"Hurricane Ivan Roars Toward Gulf Coast NEW [[ORLEANS]] - Stragglers streamed toward higher ground Wednesday on highways turned into one-way evacuation routes and surf started eroding beaches as Hurricane Ivan roared toward the Gulf Coast with 140 mph wind.    Nearly 200 miles wide, Ivan could cause significant damage no matter where it strikes, as hurricane-force wind extended up to 105 miles out from the center...","Hurricane Ivan Roars Toward Gulf Coast NEW [[OFLEANS]] - Stragglers streamed toward higher ground Wednesday on highways turned into one-way evacuation routes and surf started eroding beaches as Hurricane Ivan roared toward the Gulf Coast with 140 mph wind.    Nearly 200 miles wide, Ivan could cause significant damage no matter where it strikes, as hurricane-force wind extended up to 105 miles out from the center...",0.00021284818649291992,0.0039983391761779785,0.0,0.0,0.0,1478.0,"Failed"
"Stocks Sink on Coke's Gloomy Forecast NEW [[YORK]] - Stocks headed lower Wednesday after beverage giant Coca-Cola Co. issued a gloomy forecast, and a lower-than-expected reading on industrial production for August threw the nation's broader economic outlook into question...","Stocks Sink on Coke's Gloomy Forecast NEW [[YOURK]] - Stocks headed lower Wednesday after beverage giant Coca-Cola Co. issued a gloomy forecast, and a lower-than-expected reading on industrial production for August threw the nation's broader economic outlook into question...",0.0002211928367614746,0.3313450217247009,0.0,0.0,0.0,1071.0,"Failed"
"[[Milosevic]] war crimes trial suspended The war crimes trial of the former Yugoslav president Slobodan Milosevic was today adjourned for a month after key witnesses refused to appear in protest at the court #39;s decision to appoint defence lawyers.","[[Mioosevic]] war crimes trial suspended The war crimes trial of the former Yugoslav president Slobodan Milosevic was today adjourned for a month after key witnesses refused to appear in protest at the court #39;s decision to appoint defence lawyers.",0.00029581785202026367,0.00045496225357055664,0.0,0.0,0.0,888.0,"Failed"
"'Cities in crisis' leaders warn World leaders warn that rapid urbanisation will become one of the biggest challenges of the 21st Century.","'Cities in crisis' leaders warn World leaders warn that rapid urbanisation will become one of the biggest challenges of the 21st Century.",0.9624263048171997,0.9624263048171997,0.0,0.0,3.0,1.0,"Skipped"
"Moya Upset in First Round of China Open (AP) AP - Top-seeded Carlos Moya was upset by French qualifier Jo-Wilfried Tsonga 6-3, 6-3, in the first round of the China [[Open]] on Wednesday.","Moya Upset in First Round of China Open (AP) AP - Top-seeded Carlos Moya was upset by French qualifier Jo-Wilfried Tsonga 6-3, 6-3, in the first round of the China [[Ooen]] on Wednesday.",7.009506225585938e-05,9.107589721679688e-05,1.0,1.0,1.0,566.0,"Failed"
"Key Martha Witness Gets Wrist [[Slap]] (CBS/AP) A former brokerage assistant who helped Martha Stewart make her fateful stock trade and later emerged as a key government witness was spared both prison and probation Friday for accepting a payoff during the government #39;s investigation.","Key Martha Witness Gets Wrist [[Spap]] (CBS/AP) A former brokerage assistant who helped Martha Stewart make her fateful stock trade and later emerged as a key government witness was spared both prison and probation Friday for accepting a payoff during the government #39;s investigation.",0.00027567148208618164,0.12826907634735107,2.0,2.0,2.0,1001.0,"Failed"
"Jobs #39; Apple vs Beatles #39; Apple p2pnet.net News:- It #39;s Apple vs Apple again - that #39;s to say Steve Jobs #39; Apple versus The Beatles #39; Apple. Apple-B claims [[Apple-J]] infringes its trade mark and the latter,  quot;is likely to be forced into a multimillion ","Jobs #39; Apple vs Beatles #39; Apple p2pnet.net News:- It #39;s Apple vs Apple again - that #39;s to say Steve Jobs #39; Apple versus The Beatles #39; Apple. Apple-B claims [[Aople-J]] infringes its trade mark and the latter,  quot;is likely to be forced into a multimillion ",0.0002643465995788574,0.0008779168128967285,3.0,3.0,3.0,628.0,"Failed"
"Ferrero advances; Moya stunned in rainy Beijing Beijing, China ([[Sports]] Network) - For the second time in as many days, rain was a major factor at the inaugural \$500,000 China Open.","Ferrero advances; Moya stunned in rainy Beijing Beijing, China ([[Spormts]] Network) - For the second time in as many days, rain was a major factor at the inaugural \$500,000 China Open.",6.747245788574219e-05,7.593631744384766e-05,1.0,1.0,1.0,554.0,"Failed"
"Hughes allowed to speak to Rovers The Football Association of Wales have given national boss Mark Hughes permission to speak to Blackburn over their vacant [[managerial]] post.","Hughes allowed to speak to Rovers The Football Association of Wales have given national boss Mark Hughes permission to speak to Blackburn over their vacant [[mwnagerial]] post.",8.487701416015625e-05,0.0001875758171081543,1.0,1.0,1.0,629.0,"Failed"
"MCNAMARA RECEIVES GOOD NEWS Celtic have been boosted by the news that Jackie McNamara should be back in [[action]] within six weeks. The Hoops skipper was clearly in agony when he was stretchered off during Tuesday nights 3-1 defeat at the hands of Barcelona.","MCNAMARA RECEIVES GOOD NEWS Celtic have been boosted by the news that Jackie McNamara should be back in [[actjon]] within six weeks. The Hoops skipper was clearly in agony when he was stretchered off during Tuesday nights 3-1 defeat at the hands of Barcelona.",5.8531761169433594e-05,6.592273712158203e-05,1.0,1.0,1.0,735.0,"Failed"
"Brazil Embraer says suspends US Airways deliveries [[Brazilian]] aircraft manufacturer Embraer (EMBR4.SA: Quote, Profile, Research) (ERJ.N: Quote, Profile, Research) on Wednesday said it had suspended aircraft deliveries to US Airways (UAIR.","Brazil Embraer says suspends US Airways deliveries [[Braziilan]] aircraft manufacturer Embraer (EMBR4.SA: Quote, Profile, Research) (ERJ.N: Quote, Profile, Research) on Wednesday said it had suspended aircraft deliveries to US Airways (UAIR.",0.0006902217864990234,0.0037238597869873047,2.0,2.0,2.0,974.0,"Failed"
"[[Inzamam]] happy with win Captain Inzamam-ul-Haq praised his spinners after Pakistan knocked Kenya out of the Champions Trophy with a seven-wicket win at Edgbaston.","[[Inzqmam]] happy with win Captain Inzamam-ul-Haq praised his spinners after Pakistan knocked Kenya out of the Champions Trophy with a seven-wicket win at Edgbaston.",0.00017338991165161133,0.00035774707794189453,1.0,1.0,1.0,565.0,"Failed"
"HP Wins Defense Contract HP (Quote, Chart) was awarded a \$290 million, 10-year outsourcing contract with the Defense Logistics Agency #39;s (DLA) Enterprise Data Center (EDC) program, officials announced Wednesday.","HP Wins Defense Contract HP (Quote, Chart) was awarded a \$290 million, 10-year outsourcing contract with the Defense Logistics Agency #39;s (DLA) Enterprise Data Center (EDC) program, officials announced Wednesday.",0.9470689296722412,0.9470689296722412,3.0,3.0,2.0,1.0,"Skipped"
"World [[Population]] to Rise to 8.9 Billion Although world families are getting smaller in many regions, the 50 poorest countries are expected to triple in size to 1.7 billion people by 2050, posing many challenges for world countries.","World [[Poplation]] to Rise to 8.9 Billion Although world families are getting smaller in many regions, the 50 poorest countries are expected to triple in size to 1.7 billion people by 2050, posing many challenges for world countries.",0.0016278624534606934,0.9911388754844666,0.0,2.0,0.0,784.0,"Successful"
"[[Oracle]] Fails to Inspire Tech Rally Oracle Corp. handed the software industry some positive earnings news after the bell on Tuesday, but investors pulled cash from the sector on concerns that information technology spending has become anemic.","[[ONracle]] Fails to Inspire Tech Rally Oracle Corp. handed the software industry some positive earnings news after the bell on Tuesday, but investors pulled cash from the sector on concerns that information technology spending has become anemic.",0.12380260229110718,0.9073512554168701,2.0,3.0,2.0,860.0,"Successful"
"Canadian Driving Champion Jacques Villeneuve to Join Swiss Team Former world driving champion Jacques Villeneuve of [[Canada]] has signed a deal to drive for the Swiss-based Sauber Petronas Formula One team next season.","Canadian Driving Champion Jacques Villeneuve to Join Swiss Team Former world driving champion Jacques Villeneuve of [[Canawa]] has signed a deal to drive for the Swiss-based Sauber Petronas Formula One team next season.",0.00022286176681518555,0.00038242340087890625,1.0,1.0,1.0,839.0,"Failed"
"Howe won #39;t be back in 2005 According to a report on the MSG Network website, New York [[Mets]] manager Art Howe will not return as the team #39;s manager for the 2005 season.","Howe won #39;t be back in 2005 According to a report on the MSG Network website, New York [[Mwts]] manager Art Howe will not return as the team #39;s manager for the 2005 season.",6.67572021484375e-05,0.0003808736801147461,1.0,1.0,1.0,392.0,"Failed"
"[[Microsoft]] Warns of JPEG Security Hole Microsoft, which recommended immediate updates, said the newly discovered vulnerability could allow remote code execution of code thanks to a buffer-overrun vulnerability in the processing of JPEG image formats.","[[MicroYsoft]] Warns of JPEG Security Hole Microsoft, which recommended immediate updates, said the newly discovered vulnerability could allow remote code execution of code thanks to a buffer-overrun vulnerability in the processing of JPEG image formats.",0.00021260976791381836,0.001401364803314209,3.0,3.0,3.0,1029.0,"Failed"
"ADV: Try Currency Trading Risk-Free 30 Days 24-hour commission-free trading, 100-to-1 leverage of your capital, and Dealbook Fx 2 - our free advanced [[trading]] software. Sign up for our free 30-day trial and receive one-on-one training.","ADV: Try Currency Trading Risk-Free 30 Days 24-hour commission-free trading, 100-to-1 leverage of your capital, and Dealbook Fx 2 - our free advanced [[trxding]] software. Sign up for our free 30-day trial and receive one-on-one training.",0.0004934072494506836,0.0034836530685424805,2.0,2.0,2.0,823.0,"Failed"
"News: Governments slow off the mark to combat growing threats of [[cybercrime]] The Associated Press By Robert Wielaard","News: Governments slow off the mark to combat growing threats of [[cybeercrime]] The Associated Press By Robert Wielaard",0.00021392107009887695,0.0004207491874694824,3.0,3.0,3.0,434.0,"Failed"
"GM Plans to Use Woods More Creatively (AP) AP - General Motors Corp. is thrilled that Tiger Woods will promote Buick for the next five years, but GM chairman Rick Wagoner says the automaker could make better use of the world's best-known [[golfer]].","GM Plans to Use Woods More Creatively (AP) AP - General Motors Corp. is thrilled that Tiger Woods will promote Buick for the next five years, but GM chairman Rick Wagoner says the automaker could make better use of the world's best-known [[glfer]].",0.0001729130744934082,0.12628775835037231,1.0,1.0,1.0,755.0,"Failed"
"OPEC Increases Oil Output The Organization of the Petroleum [[Exporting]] Countries has agreed to increase output by one million barrels a day in a move to lower oil prices.","OPEC Increases Oil Output The Organization of the Petroleum [[Exportig]] Countries has agreed to increase output by one million barrels a day in a move to lower oil prices.",0.09086042642593384,0.09070372581481934,2.0,2.0,2.0,569.0,"Failed"
"Pakistan's Musharraf to Retain Army Post Pakistani President Pervez Musharraf will stay on as chief of the army [[staff]] beyond the date he promised to give up the post, the information minister said on Wednesday.","Pakistan's Musharraf to Retain Army Post Pakistani President Pervez Musharraf will stay on as chief of the army [[sCtaff]] beyond the date he promised to give up the post, the information minister said on Wednesday.",0.0002650618553161621,0.0003203153610229492,0.0,0.0,0.0,769.0,"Failed"
"Celtic captain McNamara out for a [[month]] Celtic captain Jackie McNamara will be sidelined for at least a month after sustaining ankle ligament damage in Tuesday #39;s 3-1 Champions League defeat to Barcelona.","Celtic captain McNamara out for a [[mAonth]] Celtic captain Jackie McNamara will be sidelined for at least a month after sustaining ankle ligament damage in Tuesday #39;s 3-1 Champions League defeat to Barcelona.",6.401538848876953e-05,7.236003875732422e-05,1.0,1.0,1.0,744.0,"Failed"
"Nokia, NEC Test New IP Multimedia Subsystem Two high-tech communications players have completed the first phase in a series of tests to [[show]] how a next-generation IP data and communications infrastructure works.","Nokia, NEC Test New IP Multimedia Subsystem Two high-tech communications players have completed the first phase in a series of tests to [[sbow]] how a next-generation IP data and communications infrastructure works.",0.0023537278175354004,0.038393497467041016,3.0,3.0,3.0,824.0,"Failed"
"Hughes Seals Rovers Return Blackburn [[tonight]] installed Wales boss Mark Hughes as their new manager to take over from Graeme Souness. The identity of the appointment was not a surprise but the speed in which it was announced certainly was.","Hughes Seals Rovers Return Blackburn [[taonight]] installed Wales boss Mark Hughes as their new manager to take over from Graeme Souness. The identity of the appointment was not a surprise but the speed in which it was announced certainly was.",6.604194641113281e-05,6.961822509765625e-05,1.0,1.0,1.0,747.0,"Failed"
"Stewart Asks to Serve Sentence Soon NEW [[YORK]] Sept. 15, 2004 - Millionaire executive Martha Stewart announced Wednesday that she had decided to begin her prison sentence for lying about a stock trade as soon as possible.","Stewart Asks to Serve Sentence Soon NEW [[YPRK]] Sept. 15, 2004 - Millionaire executive Martha Stewart announced Wednesday that she had decided to begin her prison sentence for lying about a stock trade as soon as possible.",0.0002791285514831543,0.0005363821983337402,2.0,2.0,2.0,727.0,"Failed"
"Marlins righthander Burnett to [[miss]] Friday #39;s start Miami, FL (Sports Network) - Florida Marlins starting pitcher AJ Burnett is hampered with inflammation in his right elbow and will miss his scheduled start on Friday against the Atlanta Braves.","Marlins righthander Burnett to [[mlss]] Friday #39;s start Miami, FL (Sports Network) - Florida Marlins starting pitcher AJ Burnett is hampered with inflammation in his right elbow and will miss his scheduled start on Friday against the Atlanta Braves.",6.151199340820312e-05,7.319450378417969e-05,1.0,1.0,1.0,871.0,"Failed"
"Cisco joins [[WiMax]] Forum The networking giant formally signs on to the wireless broadband group as the organization's ranks increase.","Cisco joins [[WlMax]] Forum The networking giant formally signs on to the wireless broadband group as the organization's ranks increase.",0.00035834312438964844,0.0008148550987243652,3.0,3.0,3.0,518.0,"Failed"
"Devil Rays thumbnails at Fenway [[Park]] Records: Boston is 86-56 (second in the AL East); Tampa Bay is 61-80 (fourth in AL East). Tonight (7:05, NESN, WEEI): LHP Scott Kazmir (1-1, 5.62) vs.","Devil Rays thumbnails at Fenway [[Padk]] Records: Boston is 86-56 (second in the AL East); Tampa Bay is 61-80 (fourth in AL East). Tonight (7:05, NESN, WEEI): LHP Scott Kazmir (1-1, 5.62) vs.",6.031990051269531e-05,6.628036499023438e-05,1.0,1.0,1.0,458.0,"Failed"
"[[Chronology]] of attacks on Westerners in Saudi Arabia Three suspected Muslim militants gunned down a Briton in the Saudi capital Riyadh on Wednesday, security sources and diplomats said.","[[Chronopogy]] of attacks on Westerners in Saudi Arabia Three suspected Muslim militants gunned down a Briton in the Saudi capital Riyadh on Wednesday, security sources and diplomats said.",0.0005688071250915527,0.000736534595489502,0.0,0.0,0.0,739.0,"Failed"
"McKenzie Ends Holdout and Returns to Green Bay (Reuters) [[Reuters]] - Green Bay Packers\cornerback Mike McKenzie ended his lengthy holdout Wednesday\afternoon and joined his teammates in preparation for Week 2.","McKenzie Ends Holdout and Returns to Green Bay (Reuters) [[Reurers]] - Green Bay Packers\cornerback Mike McKenzie ended his lengthy holdout Wednesday\afternoon and joined his teammates in preparation for Week 2.",7.891654968261719e-05,0.0002605319023132324,1.0,1.0,1.0,789.0,"Failed"
"USC Fires Basketball Coach Henry Bibby LOS ANGELES - Henry Bibby was fired as Southern California #39;s [[basketball]] coach Monday, just four games into his ninth season. The Trojans, beset by some player dissension, are 2-2.","USC Fires Basketball Coach Henry Bibby LOS ANGELES - Henry Bibby was fired as Southern California #39;s [[basketvall]] coach Monday, just four games into his ninth season. The Trojans, beset by some player dissension, are 2-2.",5.5909156799316406e-05,6.377696990966797e-05,1.0,1.0,1.0,727.0,"Failed"
"Midtier ERP Vendors Can Capitalize On [[Oracle]] Antitrust Verdict The door is open for Oracle to win its bid for PeopleSoft, and for midmarket ERP vendors to increase their business. By Elena Malykhina.","Midtier ERP Vendors Can Capitalize On [[Oracie]] Antitrust Verdict The door is open for Oracle to win its bid for PeopleSoft, and for midmarket ERP vendors to increase their business. By Elena Malykhina.",0.13352376222610474,0.6011107563972473,3.0,2.0,3.0,645.0,"Successful"
"USA searches for winning formula Hal Sutton anticipated the question. He had formulated an answer, too, long before he arrived in that Milwaukee hotel ballroom to announce his captain #39;s picks and finalize the US [[Ryder]] Cup team.","USA searches for winning formula Hal Sutton anticipated the question. He had formulated an answer, too, long before he arrived in that Milwaukee hotel ballroom to announce his captain #39;s picks and finalize the US [[Rtder]] Cup team.",6.23464584350586e-05,8.940696716308594e-05,1.0,1.0,1.0,698.0,"Failed"
"Sudan Rejects US-Sponsored Darfur Resolution Sudan on Wednesday rejected a US-sponsored UN Security Council draft resolution to punish it over a [[conflict]] in its western Darfur region, saying the measure was unfair and lacked balance.","Sudan Rejects US-Sponsored Darfur Resolution Sudan on Wednesday rejected a US-sponsored UN Security Council draft resolution to punish it over a [[confloct]] in its western Darfur region, saying the measure was unfair and lacked balance.",0.00022727251052856445,0.00026553869247436523,0.0,0.0,0.0,964.0,"Failed"
"BTG hits Amazon, Netflix and others with [[patent]] suit BTG, a London-based firm that focuses on intellectual property and technology commercialization, filed suit against Amazon.com, Barnesandnoble.com and two other Internet companies for infringing on patents related to the tracking of users online.","BTG hits Amazon, Netflix and others with [[pztent]] suit BTG, a London-based firm that focuses on intellectual property and technology commercialization, filed suit against Amazon.com, Barnesandnoble.com and two other Internet companies for infringing on patents related to the tracking of users online.",0.010910570621490479,0.2287399172782898,3.0,3.0,3.0,1060.0,"Failed"
"F1 BOSS LOSES COURT CASE Formula One boss Bernie Ecclestones control over the sport may be on the decline after a court ruled against him in a dispute with three [[banks]].","F1 BOSS LOSES COURT CASE Formula One boss Bernie Ecclestones control over the sport may be on the decline after a court ruled against him in a dispute with three [[banos]].",0.01622307300567627,0.07159346342086792,1.0,1.0,1.0,448.0,"Failed"
"Bush Urges Putin Uphold Russian Democracy (Reuters) Reuters - President Bush on Wednesday urged\Russian President Vladimir Putin to ""uphold the principles of\democracy"" in a carefully worded message expressing concern\about Putin's proposed political [[reforms]].","Bush Urges Putin Uphold Russian Democracy (Reuters) Reuters - President Bush on Wednesday urged\Russian President Vladimir Putin to ""uphold the principles of\democracy"" in a carefully worded message expressing concern\about Putin's proposed political [[reforks]].",0.00020259618759155273,0.0002810359001159668,0.0,0.0,0.0,1117.0,"Failed"
"Darfur Peace Talks Struggle for Survival  ABUJA (Reuters) - Peace talks between Sudan's government  and Darfur rebels struggled for survival after one of the two  rebel groups [[said]] on Wednesday the negotiations had collapsed  but left open the chance of resumption.","Darfur Peace Talks Struggle for Survival  ABUJA (Reuters) - Peace talks between Sudan's government  and Darfur rebels struggled for survival after one of the two  rebel groups [[ssid]] on Wednesday the negotiations had collapsed  but left open the chance of resumption.",0.00021284818649291992,0.0002945065498352051,0.0,0.0,0.0,905.0,"Failed"
"Kerry Challenges Bush Record on Issues [[DETROIT]] - Sen. John Kerry accused President Bush on Wednesday of presiding over an ""excuse presidency,"" challenging Bush's credibility on jobs, the record national deficit and the war in Iraq...","Kerry Challenges Bush Record on Issues [[DETRIT]] - Sen. John Kerry accused President Bush on Wednesday of presiding over an ""excuse presidency,"" challenging Bush's credibility on jobs, the record national deficit and the war in Iraq...",0.00022047758102416992,0.00025731325149536133,0.0,0.0,0.0,876.0,"Failed"
"IMF: Global financial markets stronger, more resilient Global financial markets are stronger and more resilient than at any [[time]] since the stock market bubble burst in the late 1990s, the International Monetary Fund said Wednesday.","IMF: Global financial markets stronger, more resilient Global financial markets are stronger and more resilient than at any [[tjme]] since the stock market bubble burst in the late 1990s, the International Monetary Fund said Wednesday.",0.0004634857177734375,0.0019369721412658691,2.0,2.0,2.0,821.0,"Failed"
"Lonely men targeted by cell-phone based relationship HONG KONG - There #39;s a new [[service]] for men seeking true love. A software company has created an artificial girlfriend that lonely men can download to a mobile phone.","Lonely men targeted by cell-phone based relationship HONG KONG - There #39;s a new [[sfrvice]] for men seeking true love. A software company has created an artificial girlfriend that lonely men can download to a mobile phone.",0.00026482343673706055,0.0012041330337524414,3.0,3.0,3.0,755.0,"Failed"
"Giants' Stoutmire Tears ACL; Lost for Season  EAST RUTHERFORD, N.J. ([[Sports]] Network) - The New York  Giants placed defensive back Omar Stoutmire on injured reserve  Wednesday after he tore his anterior cruciate ligament in  Sunday's season-opening 31-17 loss in Philadelphia.","Giants' Stoutmire Tears ACL; Lost for Season  EAST RUTHERFORD, N.J. ([[Spots]] Network) - The New York  Giants placed defensive back Omar Stoutmire on injured reserve  Wednesday after he tore his anterior cruciate ligament in  Sunday's season-opening 31-17 loss in Philadelphia.",6.23464584350586e-05,7.331371307373047e-05,1.0,1.0,1.0,1042.0,"Failed"
