"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"as an actor , the rock is aptly named","as an actor , the rock is aptly named",0.9292130470275879,0.9292130470275879,1.0,1.0,0.0,1.0,"Skipped"
"[[thoughtful]] , provocative and [[entertaining]]","[[circumspect]] , provocative and [[fooling]]",0.0002327561378479004,0.9951621294021606,1.0,0.0,1.0,72.0,"Successful"
"[[scene]] by scene , things happen , but you 'd [[be]] [[hard]] pressed to [[say]] what or why","[[amphitheatre]] by scene , things happen , but you 'd [[exist]] [[intense]] pressed to [[affirming]] what or why",0.005356431007385254,0.5379166603088379,0.0,1.0,0.0,107.0,"Successful"
"at nearly three hours , the whole of safe conduct is [[less]] than the sum of its parts","at nearly three hours , the whole of safe conduct is [[modest]] than the sum of its parts",0.006445527076721191,0.7214148640632629,0.0,1.0,0.0,54.0,"Successful"
"dawdles and [[drags]] when it [[should]] pop it [[does]] n't even [[have]] the virtue of enough [[mindless]] [[violence]] to [[break]] up the [[tedium]] of all its generational [[bonding]]","dawdles and [[staggers]] when it [[needs]] pop it [[desires]] n't even [[hectare]] the virtue of enough [[carefree]] [[ruthlessness]] to [[fractured]] up the [[escapism]] of all its generational [[connecting]]",0.0013371706008911133,0.5187926888465881,0.0,1.0,0.0,308.0,"Successful"
"[[places]] a slightly believable love triangle in a [[difficult]] to swallow setting , and then disappointingly [[moves]] the [[story]] into the realm of an [[improbable]] thriller","[[plaza]] a slightly believable love triangle in a [[uphill]] to swallow setting , and then disappointingly [[mover]] the [[legend]] into the realm of an [[unthinkable]] thriller",0.0027545690536499023,0.5033888816833496,0.0,1.0,0.0,168.0,"Successful"
"[[trivial]] where it should be profound , and [[hyper]] [[cliched]] where it should be sincere","[[immaterial]] where it should be profound , and [[magnificent]] [[kitschy]] where it should be sincere",0.0016497373580932617,0.9948424100875854,0.0,1.0,0.0,87.0,"Successful"
"there 's not much more to this adaptation of the [[nick]] hornby novel than charm effortless , [[pleasurable]] , featherweight charm","there 's not much more to this adaptation of the [[nik]] hornby novel than charm effortless , [[cosy]] , featherweight charm",0.08138644695281982,0.5137426257133484,1.0,0.0,1.0,51.0,"Successful"
"good for a [[few]] unintentional laughs , `` extreme ops '' was [[obviously]] made for the `` xxx '' crowd , people who enjoy mindless action without the benefit of decent acting , writing , and direction","good for a [[seldom]] unintentional laughs , `` extreme ops '' was [[clearly]] made for the `` xxx '' crowd , people who enjoy mindless action without the benefit of decent acting , writing , and direction",0.008954882621765137,0.541181206703186,0.0,1.0,0.0,116.0,"Successful"
"tim story 's not there yet but ` barbershop ' shows he 's on his [[way]]","tim story 's not there yet but ` barbershop ' shows he 's on his [[manner]]",0.4523811340332031,0.6729523539543152,1.0,0.0,1.0,62.0,"Successful"
"a sports [[movie]] with [[action]] that 's [[exciting]] on the field and a story you care about off it","a sports [[theaters]] with [[precautions]] that 's [[scintillating]] on the field and a story you care about off it",0.00026291608810424805,0.7045538425445557,1.0,0.0,1.0,126.0,"Successful"
"those outside show business will [[enjoy]] a close [[look]] at [[people]] they do n't really want to know","those outside show business will [[has]] a close [[glanced]] at [[inhabitant]] they do n't really want to know",0.0012326240539550781,0.9039338827133179,1.0,0.0,1.0,117.0,"Successful"
"the values that have held the enterprise crew together through previous adventures and perils do so again [[courage]] , self [[sacrifice]] and patience under pressure","the values that have held the enterprise crew together through previous adventures and perils do so again [[dares]] , self [[slaughtered]] and patience under pressure",0.0005202889442443848,0.6341943144798279,1.0,0.0,1.0,53.0,"Successful"
"what [[happened]] with [[pluto]] [[nash]] ?","what [[dawned]] with [[spencer]] [[haywood]] ?",0.005028486251831055,0.6497400999069214,0.0,1.0,0.0,69.0,"Successful"
"notorious c h o has oodles of [[vulgar]] highlights","notorious c h o has oodles of [[cheeky]] highlights",0.32805871963500977,0.9996538162231445,0.0,1.0,0.0,31.0,"Successful"
"before [[long]] , the [[film]] starts playing like general hospital [[crossed]] with a saturday night live spoof of dog day afternoon","before [[anymore]] , the [[stills]] starts playing like general hospital [[transcends]] with a saturday night live spoof of dog day afternoon",0.0024284720420837402,0.5227738618850708,0.0,1.0,0.0,73.0,"Successful"
"it 's just a [[silly]] black [[genre]] [[spoof]]","it 's just a [[punchy]] black [[sexuality]] [[forges]]",0.001159369945526123,0.9007187485694885,0.0,1.0,0.0,128.0,"Successful"
"as written by michael berg and michael j wilson from a story by wilson , this relentless , all wise guys all the [[time]] [[approach]] tries way too hard and [[gets]] [[tiring]] in no time at all","as written by michael berg and michael j wilson from a story by wilson , this relentless , all wise guys all the [[times]] [[gait]] tries way too hard and [[recieve]] [[hardworking]] in no time at all",0.002298295497894287,0.6688575744628906,0.0,1.0,0.0,201.0,"Successful"
"in fessenden 's horror [[trilogy]] , this theme has [[proved]] important to him and is [[especially]] so in the finale","in fessenden 's horror [[netherworld]] , this theme has [[protested]] important to him and is [[basically]] so in the finale",0.0006011724472045898,0.7675891518592834,1.0,0.0,1.0,107.0,"Successful"
"splashes its drama all over the screen , subjecting its audience and characters to action that feels not only manufactured , but also so [[false]] you can see the filmmakers ' puppet strings","splashes its drama all over the screen , subjecting its audience and characters to action that feels not only manufactured , but also so [[fallacious]] you can see the filmmakers ' puppet strings",0.03943890333175659,0.9324917793273926,0.0,1.0,0.0,64.0,"Successful"
"offers that [[rare]] [[combination]] of [[entertainment]] and education","offers that [[scant]] [[cooperated]] of [[droll]] and education",0.00027865171432495117,0.9927669763565063,1.0,0.0,1.0,101.0,"Successful"
"romanek [[keeps]] the film constantly [[taut]] reflecting the character 's instability with a metaphorical visual style and an unnerving , heartbeat like [[score]]","romanek [[detentions]] the film constantly [[overwrought]] reflecting the character 's instability with a metaphorical visual style and an unnerving , heartbeat like [[rating]]",0.0005898475646972656,0.6305139064788818,1.0,0.0,1.0,118.0,"Successful"
"despite the long running time , the [[pace]] never feels slack there 's no scene that screams `` bathroom break ! ''","despite the long running time , the [[speeding]] never feels slack there 's no scene that screams `` bathroom break ! ''",0.004559755325317383,0.503348171710968,1.0,0.0,1.0,40.0,"Successful"
"greene [[delivers]] a typically [[solid]] performance in a role that is a bit of a departure from the noble characters he has played in the past , and he is [[matched]] by schweig , who [[carries]] the [[film]] on his broad , handsome shoulders","greene [[anticipates]] a typically [[farmhouse]] performance in a role that is a bit of a departure from the noble characters he has played in the past , and he is [[match]] by schweig , who [[implicates]] the [[cine]] on his broad , handsome shoulders",0.00045859813690185547,0.6075403094291687,1.0,0.0,1.0,204.0,"Successful"
"moore 's complex and [[important]] film is also , believe it or not , immensely [[entertaining]] , a david and goliath story that 's still very much playing itself out","moore 's complex and [[major]] film is also , believe it or not , immensely [[distracting]] , a david and goliath story that 's still very much playing itself out",0.0002689957618713379,0.8514621257781982,1.0,0.0,1.0,110.0,"Successful"
"there 's no denying the elaborateness of the artist 's conceptions , nor his ability to depict them with outrageous elan , but really the whole series is so much pretentious nonsense , lavishly praised by those who equate obscurity with profundity","there 's no denying the elaborateness of the artist 's conceptions , nor his ability to depict them with outrageous elan , but really the whole series is so much pretentious nonsense , lavishly praised by those who equate obscurity with profundity",0.9924711585044861,0.9924711585044861,1.0,1.0,0.0,1.0,"Skipped"
"as a belated nod to some neglected all stars , standing in the shadows of motown is cultural [[history]] of the best [[kind]] informative , revealing and [[richly]] [[entertaining]]","as a belated nod to some neglected all stars , standing in the shadows of motown is cultural [[bygone]] of the best [[classe]] informative , revealing and [[scrupulously]] [[droll]]",0.00030934810638427734,0.6809551119804382,1.0,0.0,1.0,191.0,"Successful"
"engagingly [[captures]] the maddening and [[magnetic]] ebb and flow of [[friendship]]","engagingly [[nabbed]] the maddening and [[swipe]] ebb and flow of [[sympathy]]",0.00035381317138671875,0.6078041195869446,1.0,0.0,1.0,73.0,"Successful"
"eventually , it [[wins]] you over","eventually , it [[sieg]] you over",0.0008917450904846191,0.9957532286643982,1.0,0.0,1.0,51.0,"Successful"
"you 'll be left with the sensation of having just witnessed a [[great]] performance and , perhaps , give in to the urge to get on your feet and shake it","you 'll be left with the sensation of having just witnessed a [[prodigious]] performance and , perhaps , give in to the urge to get on your feet and shake it",0.006058156490325928,0.9319897890090942,1.0,0.0,1.0,79.0,"Successful"
"if we do n't demand a standard of quality for the art that we choose , we [[deserve]] the [[trash]] that we get","if we do n't demand a standard of quality for the art that we choose , we [[deserves]] the [[baloney]] that we get",0.004364907741546631,0.9625330567359924,0.0,1.0,0.0,74.0,"Successful"
"the acting alone is [[worth]] the price of admission","the acting alone is [[pena]] the price of admission",0.00039952993392944336,0.98943692445755,1.0,0.0,1.0,13.0,"Successful"
"i [[admired]] this [[work]] a lot","i [[idolize]] this [[labor]] a lot",0.00039452314376831055,0.6846628785133362,1.0,0.0,1.0,75.0,"Successful"
"[[might]] have been [[better]] off as a documentary , with less of [[mr]] eyre 's uninspired [[dramatics]] and more of his [[sense]] of observation and outrage","[[opportunity]] have been [[greater]] off as a documentary , with less of [[sir]] eyre 's uninspired [[melodramas]] and more of his [[vein]] of observation and outrage",0.003370821475982666,0.6469929218292236,0.0,1.0,0.0,127.0,"Successful"
"it [[tries]] too [[hard]] , and overreaches the [[logic]] of its own [[world]]","it [[seek]] too [[stringent]] , and overreaches the [[regard]] of its own [[monde]]",0.003238379955291748,0.08995741605758667,0.0,0.0,0.0,194.0,"Failed"
"[[highlights]] are the [[terrific]] [[performances]] by christopher plummer , as the prime villain , and nathan lane as vincent crummles , the eccentric theater company manager","[[highlighted]] are the [[grandiose]] [[executions]] by christopher plummer , as the prime villain , and nathan lane as vincent crummles , the eccentric theater company manager",0.0007140040397644043,0.5872613191604614,1.0,0.0,1.0,127.0,"Successful"
"bullock does a [[good]] job here of [[working]] against her natural likability","bullock does a [[bueno]] job here of [[labor]] against her natural likability",0.0032097697257995605,0.9687479138374329,1.0,0.0,1.0,94.0,"Successful"
"the 3d images only enhance the film 's otherworldly quality , giving it a strange combo of you are there closeness with the disorienting unreality of the seemingly broken down fourth wall of the movie screen","the 3d images only enhance the film 's otherworldly quality , giving it a strange combo of you are there closeness with the disorienting unreality of the seemingly broken down fourth wall of the movie screen",0.9855771064758301,0.9855771064758301,0.0,0.0,1.0,1.0,"Skipped"
"this version 's no classic like its predecessor , but its [[pleasures]] are still plentiful","this version 's no classic like its predecessor , but its [[droll]] are still plentiful",0.001515209674835205,0.9398335814476013,1.0,0.0,1.0,59.0,"Successful"
"it 's neither as [[romantic]] nor as [[thrilling]] as it [[should]] [[be]]","it 's neither as [[melancholy]] nor as [[breathless]] as it [[cannot]] [[ai]]",0.0010218620300292969,0.38110822439193726,0.0,0.0,0.0,137.0,"Failed"
"if this is the danish idea of a good time , prospective tourists might want to consider a different [[destination]] some jolly country embroiled in a bloody civil war , perhaps","if this is the danish idea of a good time , prospective tourists might want to consider a different [[destinations]] some jolly country embroiled in a bloody civil war , perhaps",0.30358439683914185,0.5351724624633789,0.0,1.0,0.0,51.0,"Successful"
"but some [[unexpected]] zigs and zags help","but some [[unsolicited]] zigs and zags help",0.46323806047439575,0.9948546886444092,1.0,0.0,1.0,40.0,"Successful"
"we can see the wheels turning , and we [[might]] resent it [[sometimes]] , but this is still a [[nice]] little [[picture]] , made by bright and friendly souls with a [[lot]] of good cheer","we can see the wheels turning , and we [[prospective]] resent it [[sometime]] , but this is still a [[gentil]] little [[pics]] , made by bright and friendly souls with a [[shipment]] of good cheer",0.00037598609924316406,0.6460623145103455,1.0,0.0,1.0,171.0,"Successful"
"it is not a mass market entertainment but an [[uncompromising]] attempt by one artist to think about another","it is not a mass market entertainment but an [[recalcitrant]] attempt by one artist to think about another",0.046640098094940186,0.9946790337562561,1.0,0.0,1.0,31.0,"Successful"
"an [[irresistible]] combination of a rousing good story set on a truly grand scale","an [[unyielding]] combination of a rousing good story set on a truly grand scale",0.00023478269577026367,0.6539009809494019,1.0,0.0,1.0,61.0,"Successful"
"de niro and mcdormand give solid performances , but their screen time is sabotaged by the story 's inability to create interest","de niro and mcdormand give solid performances , but their screen time is sabotaged by the story 's inability to create interest",0.9975141882896423,0.9975141882896423,0.0,0.0,1.0,1.0,"Skipped"
"the master of disaster it 's a piece of [[dreck]] [[disguised]] as comedy","the master of disaster it 's a piece of [[blather]] [[stealthy]] as comedy",0.002208232879638672,0.8904368877410889,0.0,1.0,0.0,69.0,"Successful"
"as weber and weissman demonstrate with such [[insight]] and celebratory verve , the cockettes were n't as much about gender , sexual preference or political agitprop as they were [[simply]] a [[triumph]] of the indomitable human will to rebel , connect and create","as weber and weissman demonstrate with such [[hunch]] and celebratory verve , the cockettes were n't as much about gender , sexual preference or political agitprop as they were [[mere]] a [[earn]] of the indomitable human will to rebel , connect and create",0.0015205740928649902,0.5788946151733398,1.0,0.0,1.0,140.0,"Successful"
"a psychological thriller with a [[smart]] script and an obsessive compulsive 's attention to detail","a psychological thriller with a [[malignant]] script and an obsessive compulsive 's attention to detail",0.00039273500442504883,0.9924335479736328,1.0,0.0,1.0,52.0,"Successful"
"[[interacting]] eyeball to eyeball and toe to toe , [[hopkins]] and norton are a [[winning]] combination but fiennes steals ` red [[dragon]] ' right from under their noses","[[interact]] eyeball to eyeball and toe to toe , [[emory]] and norton are a [[finalists]] combination but fiennes steals ` red [[takashi]] ' right from under their noses",0.0073966383934021,0.5750783681869507,1.0,0.0,1.0,123.0,"Successful"
"what could and should have been biting and droll is instead a [[tepid]] [[waste]] of time and talent","what could and should have been biting and droll is instead a [[warm]] [[scrap]] of time and talent",0.0007114410400390625,0.9984013438224792,0.0,1.0,0.0,75.0,"Successful"
"if you think that [[jennifer]] lopez has [[shown]] [[poor]] judgment in planning to marry ben affleck , wait till you see [[maid]] in manhattan","if you think that [[jessica]] lopez has [[exemplified]] [[vulnerable]] judgment in planning to marry ben affleck , wait till you see [[woman]] in manhattan",0.0066048502922058105,0.507713794708252,0.0,1.0,0.0,174.0,"Successful"
"a [[map]] of the inner rhythms of [[love]] and jealousy and sacrifice drawn with a master 's [[steady]] stroke","a [[marsha]] of the inner rhythms of [[iove]] and jealousy and sacrifice drawn with a master 's [[incessant]] stroke",0.0009093284606933594,0.8950664401054382,1.0,0.0,1.0,97.0,"Successful"
"there is n't a [[weak]] or careless performance amongst them","there is n't a [[modest]] or careless performance amongst them",0.04261493682861328,0.9927662014961243,1.0,0.0,1.0,35.0,"Successful"
"the [[perfect]] film for those who like sick comedies that can be snide","the [[irreproachable]] film for those who like sick comedies that can be snide",0.006393313407897949,0.9963875412940979,1.0,0.0,1.0,25.0,"Successful"
"it virtually defines a comedy that 's strongly [[mediocre]] , with funny bits surfacing every once in a while","it virtually defines a comedy that 's strongly [[passable]] , with funny bits surfacing every once in a while",0.0022473931312561035,0.9991940259933472,0.0,1.0,0.0,47.0,"Successful"
"the film [[benefits]] greatly from a less [[manic]] tone than its predecessor , as cho appears to have settled comfortably into her skin","the film [[subsidy]] greatly from a less [[excitable]] tone than its predecessor , as cho appears to have settled comfortably into her skin",0.0012034177780151367,0.79338139295578,1.0,0.0,1.0,61.0,"Successful"
"[[fans]] of nijinsky will [[savor]] every minute of cox 's work","[[amateur]] of nijinsky will [[delicacies]] every minute of cox 's work",0.0004165768623352051,0.9023916125297546,1.0,0.0,1.0,78.0,"Successful"
"novak [[manages]] to capture a cruelly hilarious vein of black comedy in the situation with his cast of non actors and a [[gritty]] , no [[budget]] [[approach]]","novak [[manage]] to capture a cruelly hilarious vein of black comedy in the situation with his cast of non actors and a [[grimy]] , no [[finance]] [[nearing]]",0.0008147358894348145,0.7122623920440674,1.0,0.0,1.0,81.0,"Successful"
"what really surprises about wisegirls is its low [[key]] quality and [[genuine]] tenderness","what really surprises about wisegirls is its low [[significant]] quality and [[pragmatic]] tenderness",0.0005643963813781738,0.9540901780128479,1.0,0.0,1.0,69.0,"Successful"
"i [[enjoyed]] the ride lrb bumps and all rrb , creamy depth , and ultimate theme","i [[wished]] the ride lrb bumps and all rrb , creamy depth , and ultimate theme",0.0003025531768798828,0.5456956624984741,1.0,0.0,1.0,50.0,"Successful"
"what you get with [[empire]] is a [[movie]] you 've [[seen]] many [[times]] before , repackaged as new [[material]] [[because]] there is a latino in the [[lead]]","what you get with [[empires]] is a [[cinemas]] you 've [[enjoyed]] many [[period]] before , repackaged as new [[document]] [[so]] there is a latino in the [[leading]]",0.0033617019653320312,0.5739579200744629,0.0,1.0,0.0,177.0,"Successful"
"a very average science fiction film","a very average science fiction film",0.6015615463256836,0.6015615463256836,1.0,1.0,0.0,1.0,"Skipped"
"it 's a great deal of sizzle and [[very]] little steak","it 's a great deal of sizzle and [[pretty]] little steak",0.022354960441589355,0.9991323947906494,0.0,1.0,0.0,59.0,"Successful"
"the film is like a series of beginnings and middles that never [[take]] off","the film is like a series of beginnings and middles that never [[assumes]] off",0.010803282260894775,0.9991307258605957,0.0,1.0,0.0,45.0,"Successful"
"verbinski [[substitutes]] atmosphere for action , [[tedium]] for thrills","verbinski [[reliefs]] atmosphere for action , [[triviality]] for thrills",0.03455030918121338,0.9662110805511475,0.0,1.0,0.0,82.0,"Successful"
"no [[reason]] for anyone to invest their hard earned bucks into a [[movie]] which [[obviously]] did n't invest [[much]] into itself either","no [[arguments]] for anyone to invest their hard earned bucks into a [[cinematography]] which [[candidly]] did n't invest [[severely]] into itself either",0.001374959945678711,0.7722127437591553,0.0,1.0,0.0,165.0,"Successful"
"the charms of willful eccentricity , at least as evidenced by this latest cinematic essay , are beginning to wear a bit [[thin]]","the charms of willful eccentricity , at least as evidenced by this latest cinematic essay , are beginning to wear a bit [[lean]]",0.003942012786865234,0.8206571340560913,0.0,1.0,0.0,37.0,"Successful"
"though everything might be literate and smart , it never took off and always [[seemed]] static","though everything might be literate and smart , it never took off and always [[hoped]] static",0.005347609519958496,0.705941915512085,0.0,1.0,0.0,34.0,"Successful"
"we [[miss]] the quirky amazement that used to come along for an integral part of the ride","we [[grable]] the quirky amazement that used to come along for an integral part of the ride",0.0054416656494140625,0.9792507290840149,0.0,1.0,0.0,32.0,"Successful"
"[[complex]] , [[affecting]] and uniquely almod var , the film evokes [[strong]] emotions and pushes [[viewers]] to question their deepest notions of moral [[right]] and wrong","[[tortuous]] , [[affects]] and uniquely almod var , the film evokes [[stiff]] emotions and pushes [[spectator]] to question their deepest notions of moral [[adequate]] and wrong",0.0003275871276855469,0.9095562100410461,1.0,0.0,1.0,187.0,"Successful"
"a savvy [[exploration]] of paranoia and insecurity in america 's culture of fear","a savvy [[crawling]] of paranoia and insecurity in america 's culture of fear",0.0005816221237182617,0.8293606638908386,1.0,0.0,1.0,64.0,"Successful"
"while the mystery surrounding the nature of the boat 's malediction remains intriguing enough to sustain mild interest , the [[picture]] [[refuses]] to [[offer]] much accompanying sustenance in the way of characterization , humor or plain old popcorn fun","while the mystery surrounding the nature of the boat 's malediction remains intriguing enough to sustain mild interest , the [[landscapes]] [[emitted]] to [[provides]] much accompanying sustenance in the way of characterization , humor or plain old popcorn fun",0.001387953758239746,0.7416638135910034,0.0,1.0,0.0,175.0,"Successful"
"theirs is a simple and heart [[warming]] [[story]] , full of [[mirth]] that should [[charm]] all but the most cynical","theirs is a simple and heart [[warmer]] [[storeys]] , full of [[childishness]] that should [[exudes]] all but the most cynical",0.00034737586975097656,0.750928521156311,1.0,0.0,1.0,123.0,"Successful"
"cho 's fans are sure to be entertained it 's only fair in the interest of full disclosure to say that on the basis of this film alone i 'm not one of them","cho 's fans are sure to be entertained it 's only fair in the interest of full disclosure to say that on the basis of this film alone i 'm not one of them",0.9853998422622681,0.9853998422622681,1.0,1.0,0.0,1.0,"Skipped"
"while it would be easy to give crush the new title of two weddings and a funeral , it 's a far more [[thoughtful]] film than any slice of hugh grant whimsy","while it would be easy to give crush the new title of two weddings and a funeral , it 's a far more [[wary]] film than any slice of hugh grant whimsy",0.0004138350486755371,0.9491865038871765,1.0,0.0,1.0,64.0,"Successful"
"while benigni lrb who stars and co wrote rrb seems to be having a wonderful time , he might [[be]] alone in that","while benigni lrb who stars and co wrote rrb seems to be having a wonderful time , he might [[se]] alone in that",0.03758734464645386,0.7137165665626526,0.0,1.0,0.0,46.0,"Successful"
"smith 's point is simple and obvious people 's homes are extensions of themselves , and particularly eccentric people have particularly eccentric living spaces but his subjects are [[charmers]]","smith 's point is simple and obvious people 's homes are extensions of themselves , and particularly eccentric people have particularly eccentric living spaces but his subjects are [[tricksters]]",0.005581974983215332,0.9229643940925598,1.0,0.0,1.0,37.0,"Successful"
"divertingly [[ridiculous]] , headbangingly noisy","divertingly [[comical]] , headbangingly noisy",0.0016465187072753906,0.6466665267944336,0.0,1.0,0.0,46.0,"Successful"
"[[extremely]] [[boring]]","[[impressively]] [[annoy]]",0.0006771087646484375,0.977679431438446,0.0,1.0,0.0,74.0,"Successful"
"an impossible romance , but we root for the patronized iranian lad","an impossible romance , but we root for the patronized iranian lad",0.9596385955810547,0.9596385955810547,0.0,0.0,1.0,1.0,"Skipped"
"i doubt anyone will remember the picture by the time christmas really rolls around , but maybe it 'll be on [[video]] by then","i doubt anyone will remember the picture by the time christmas really rolls around , but maybe it 'll be on [[film]] by then",0.15667766332626343,0.8237446546554565,0.0,1.0,0.0,40.0,"Successful"
"eight [[crazy]] [[nights]] is a showcase for [[sandler]] 's [[many]] [[talents]]","eight [[fickle]] [[tonight]] is a showcase for [[judd]] 's [[dissimilar]] [[jurisdiction]]",0.0003814697265625,0.9605363011360168,1.0,0.0,1.0,129.0,"Successful"
"too [[lazy]] to [[take]] [[advantage]] of its [[semi]] [[humorous]] [[premise]]","too [[kinda]] to [[assume]] [[advantages]] of its [[lorries]] [[funny]] [[speculation]]",0.0019301772117614746,0.23638969659805298,0.0,0.0,0.0,114.0,"Failed"
"if there 's a way to effectively teach kids about the dangers of drugs , i think it 's in projects like the lrb unfortunately r rated rrb paid","if there 's a way to effectively teach kids about the dangers of drugs , i think it 's in projects like the lrb unfortunately r rated rrb paid",0.9965406060218811,0.9965406060218811,0.0,0.0,1.0,1.0,"Skipped"
"you 'll be more entertained getting [[hit]] by a bus","you 'll be more entertained getting [[rocked]] by a bus",0.019602537155151367,0.9545816779136658,0.0,1.0,0.0,61.0,"Successful"
"an [[enjoyable]] [[film]] for the family , [[amusing]] and cute for both adults and [[kids]]","an [[contented]] [[video]] for the family , [[sitcom]] and cute for both adults and [[petit]]",0.0002792477607727051,0.6779486536979675,1.0,0.0,1.0,180.0,"Successful"
"it 's a [[glorious]] [[groove]] that leaves you wanting more","it 's a [[grandiose]] [[ditch]] that leaves you wanting more",0.0002620816230773926,0.9956231117248535,1.0,0.0,1.0,77.0,"Successful"
"there are touching moments in etoiles , but for the most part this is a [[dull]] , dour documentary on what [[ought]] to be a joyful or at least fascinating subject","there are touching moments in etoiles , but for the most part this is a [[somber]] , dour documentary on what [[need]] to be a joyful or at least fascinating subject",0.0016173124313354492,0.7099431753158569,0.0,1.0,0.0,90.0,"Successful"
"more [[honest]] about alzheimer 's disease , i think , than iris","more [[veritable]] about alzheimer 's disease , i think , than iris",0.027175545692443848,0.9867932200431824,1.0,0.0,1.0,34.0,"Successful"
"what 's at stake in this film is nothing more than an [[obsolete]] , if irritating , [[notion]] of class","what 's at stake in this film is nothing more than an [[longtime]] , if irritating , [[insight]] of class",0.0007426142692565918,0.5098353624343872,0.0,1.0,0.0,85.0,"Successful"
"[[offensive]] in the way it exploits the hot button issue of domestic abuse for [[cheap]] thrills and [[disgusting]] in the manner it repeatedly puts a small child in jeopardy , treating her as little more than a prop to be cruelly tormented","[[outrageous]] in the way it exploits the hot button issue of domestic abuse for [[stingy]] thrills and [[repulsive]] in the manner it repeatedly puts a small child in jeopardy , treating her as little more than a prop to be cruelly tormented",0.0028954148292541504,0.6870756149291992,0.0,1.0,0.0,85.0,"Successful"
"some movies are like a tasty hors d'oeuvre this one is a [[feast]]","some movies are like a tasty hors d'oeuvre this one is a [[potluck]]",0.00042933225631713867,0.8056488633155823,1.0,0.0,1.0,56.0,"Successful"
"it would n't [[be]] my [[preferred]] [[way]] of [[spending]] 100 minutes or 7 00","it would n't [[was]] my [[opt]] [[arteries]] of [[loads]] 100 minutes or 7 00",0.004335224628448486,0.06474083662033081,0.0,0.0,0.0,166.0,"Failed"
"you [[might]] not want to hang out with samantha , but you 'll probably see a [[bit]] of yourself in her unfinished story","you [[endangerment]] not want to hang out with samantha , but you 'll probably see a [[scant]] of yourself in her unfinished story",0.0007207989692687988,0.9936214089393616,1.0,0.0,1.0,68.0,"Successful"
"a monster combat thriller as [[impersonal]] in its relentlessness as the videogame series that inspired it","a monster combat thriller as [[unmoved]] in its relentlessness as the videogame series that inspired it",0.3889557123184204,0.8539019823074341,0.0,1.0,0.0,24.0,"Successful"
"effectively feeds our senses with the chilling sights and sounds from within the camp to create a completely numbing experience","effectively feeds our senses with the chilling sights and sounds from within the camp to create a completely numbing experience",0.8474294543266296,0.8474294543266296,0.0,0.0,1.0,1.0,"Skipped"
"life is a [[crock]] or something like it","life is a [[baloney]] or something like it",0.0019478797912597656,0.9357891082763672,0.0,1.0,0.0,40.0,"Successful"
"a [[richly]] [[imagined]] and admirably [[mature]] work from a [[gifted]] [[director]] who [[definitely]] has something on his [[mind]]","a [[ornate]] [[delusional]] and admirably [[ripen]] work from a [[proficiency]] [[superintendent]] who [[flatly]] has something on his [[bother]]",0.0002716183662414551,0.6652011871337891,1.0,0.0,1.0,207.0,"Successful"
"from spiritual rebirth to bruising defeat , vincent 's [[odyssey]] [[resonates]] in a [[profound]] way , comparable to the [[classic]] [[films]] of jean renoir","from spiritual rebirth to bruising defeat , vincent 's [[wrinkle]] [[echoed]] in a [[severe]] way , comparable to the [[symptomatic]] [[cinematographic]] of jean renoir",0.0006166696548461914,0.9666720032691956,1.0,0.0,1.0,139.0,"Successful"
"is n't quite the equal of woo 's best earlier work , but it 's easily his [[finest]] american film comes close to recapturing the brilliance of his hong kong films","is n't quite the equal of woo 's best earlier work , but it 's easily his [[worst]] american film comes close to recapturing the brilliance of his hong kong films",0.001058042049407959,0.9955007433891296,1.0,0.0,1.0,74.0,"Successful"
"the weight of water uses water as a metaphor for subconscious desire , but this leaky script [[barely]] stays afloat","the weight of water uses water as a metaphor for subconscious desire , but this leaky script [[miraculously]] stays afloat",0.0017085671424865723,0.9619163274765015,0.0,1.0,0.0,44.0,"Successful"
"automatically [[pegs]] itself for the straight to [[video]] sci fi [[rental]] [[shelf]]","automatically [[appendages]] itself for the straight to [[films]] sci fi [[commended]] [[continental]]",0.0025333166122436523,0.9892709255218506,0.0,1.0,0.0,89.0,"Successful"
"one minute , you think you '[[re]] [[watching]] a [[serious]] actioner the next , it 's as [[though]] [[clips]] from the pink panther strikes again and or [[sailor]] moon have been [[spliced]] in","one minute , you think you '[[ri]] [[gazing]] a [[immense]] actioner the next , it 's as [[without]] [[trombones]] from the pink panther strikes again and or [[submariners]] moon have been [[transcribed]] in",0.006491303443908691,0.7146816849708557,0.0,1.0,0.0,136.0,"Successful"
"director benoit jacquot , making his first opera to film translation with tosca , [[conveys]] the heaving [[passion]] of puccini 's famous love jealousy murder suicide fandango with [[great]] [[cinematic]] [[innovation]]","director benoit jacquot , making his first opera to film translation with tosca , [[broadcast]] the heaving [[ardour]] of puccini 's famous love jealousy murder suicide fandango with [[sizable]] [[scorsese]] [[inventors]]",0.0008407831192016602,0.5636659860610962,1.0,0.0,1.0,201.0,"Successful"
"a [[boring]] , wincingly cute and nauseatingly politically correct [[cartoon]] guaranteed to drive anyone much over age 4 screaming from the theater","a [[drilled]] , wincingly cute and nauseatingly politically correct [[humorist]] guaranteed to drive anyone much over age 4 screaming from the theater",0.0035939812660217285,0.5498301982879639,0.0,1.0,0.0,57.0,"Successful"
